CABra ID  	 511
ANA ID    	 65025000
Longitude 	 -49.513   	 dd
Latitude  	 -25.606   	 dd
Area      	 2302.42   	 km²
Elevation 	 924.00    	 m
 
p_ens, tmin_ens, tmax_ens, rh_ens, wnd_ens and srad_ens product are derived from the ENSEMBLE dataset
et_ens product is derived from the GLEAM dataset
pet_hg was estimated by Penman-Monteith method
pet_pm was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ens	   tmin_ens	   tmax_ens	     rh_ens	    wnd_ens	   srad_ens	   et_ens	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     8	    15	    0.416	     12.906	     22.720	     82.279	      0.953	     15.277	    2.596	    3.579	    4.219	    2.996
 1980	     8	    16	    0.490	     12.885	     24.783	     77.744	      1.294	     15.603	    2.471	    3.944	    4.371	    3.148
 1980	     8	    17	    4.827	     15.481	     23.571	     80.075	      2.657	      8.219	    0.989	    2.732	    2.601	    1.690
 1980	     8	    18	   28.512	     15.019	     20.687	     91.252	      1.131	      7.533	    1.481	    2.056	    2.389	    1.480
 1980	     8	    19	    6.613	     16.253	     23.846	     79.968	      1.113	     11.653	    2.196	    2.988	    3.479	    2.430
 1980	     8	    20	   11.604	     15.048	     23.418	     88.071	      1.192	      9.670	    2.244	    2.674	    2.954	    1.973
 1980	     8	    21	   15.503	     15.705	     23.903	     87.744	      1.364	     11.183	    2.864	    2.986	    3.354	    2.316
 1980	     8	    22	    4.501	     16.866	     21.756	     86.409	      1.702	      7.108	    1.149	    2.035	    2.334	    1.454
 1980	     8	    23	   10.648	     10.806	     18.545	     83.172	      1.236	      8.320	    0.933	    2.205	    2.460	    1.487
 1980	     8	    24	   10.698	      8.387	     13.349	     94.231	      1.297	      5.674	    1.580	    1.488	    1.754	    0.896
 1980	     8	    25	   32.275	     12.181	     19.556	     88.416	      1.245	      7.887	    2.609	    2.175	    2.414	    1.463
 1980	     8	    26	   23.538	     10.909	     18.164	     80.102	      2.025	     10.604	    2.151	    2.605	    2.970	    1.888
 1980	     8	    27	    1.767	      7.903	     13.961	     71.985	      2.979	     16.447	    2.453	    2.940	    3.953	    2.602
 1980	     8	    28	    0.897	      8.725	     16.849	     79.503	      2.622	     10.967	    1.694	    2.684	    2.953	    1.848
 1980	     8	    29	    0.542	      9.035	     15.379	     89.267	      2.252	      7.329	    0.870	    1.953	    2.154	    1.211
 1980	     8	    30	    0.649	     10.732	     20.973	     85.984	      1.222	     12.328	    2.023	    3.076	    3.441	    2.285
 1980	     8	    31	    3.665	     12.223	     25.224	     81.289	      1.346	     13.964	    2.653	    3.790	    4.003	    2.809
 1980	     9	     1	    5.816	     15.894	     22.522	     86.404	      1.374	      8.062	    1.503	    2.310	    2.579	    1.644
 1980	     9	     2	   12.380	     16.561	     20.392	     92.440	      0.976	      7.829	    2.019	    2.020	    2.505	    1.565
 1980	     9	     3	    9.965	     15.752	     22.286	     82.255	      1.954	     10.580	    1.998	    2.797	    3.199	    2.146
 1980	     9	     4	    0.513	      9.960	     18.456	     56.801	      2.228	     20.289	    2.394	    4.077	    5.126	    3.576
 1980	     9	     5	    0.901	      6.579	     16.676	     74.036	      1.494	     14.887	    1.554	    3.177	    3.716	    2.412
 1980	     9	     6	    0.449	      9.261	     20.119	     70.596	      1.375	     20.053	    2.816	    4.274	    5.131	    3.588
 1980	     9	     7	    0.354	      7.200	     21.090	     74.065	      1.803	     19.521	    2.572	    4.475	    4.958	    3.434
 1980	     9	     8	    1.477	     11.665	     25.772	     82.617	      1.957	     13.483	    3.266	    4.071	    3.901	    2.712
 1980	     9	     9	   26.631	     12.207	     23.085	     93.453	      1.425	      8.061	    2.093	    2.599	    2.533	    1.574
 1980	     9	    10	   13.447	     10.381	     14.038	     91.485	      1.667	      6.746	    0.874	    1.620	    2.048	    1.115
 1980	     9	    11	    1.829	     11.935	     17.089	     91.473	      1.818	      7.676	    1.199	    1.985	    2.342	    1.366
 1980	     9	    12	    1.702	     11.944	     15.757	     91.149	      2.022	      7.593	    1.367	    1.822	    2.300	    1.323
 1980	     9	    13	    1.801	     11.890	     18.329	     94.738	      1.853	      8.803	    1.606	    2.301	    2.624	    1.595
 1980	     9	    14	    3.254	     14.554	     21.179	     88.334	      1.388	      9.597	    2.224	    2.528	    2.928	    1.885
 1980	     9	    15	   10.582	     14.082	     21.501	     92.480	      2.344	      7.685	    1.536	    2.437	    2.460	    1.506
 1980	     9	    16	    6.353	      8.075	     15.753	     62.149	      2.749	     19.541	    2.856	    3.648	    4.758	    3.196
 1980	     9	    17	    0.402	      2.662	     15.109	     64.976	      1.986	     20.284	    2.307	    3.848	    4.569	    2.981
 1980	     9	    18	    4.379	      9.105	     18.462	     84.745	      1.227	     12.265	    2.068	    2.896	    3.339	    2.133
 1980	     9	    19	   11.632	     10.489	     20.419	     92.280	      1.467	      9.451	    1.838	    2.658	    2.792	    1.731
 1980	     9	    20	    9.278	     12.964	     18.973	     93.665	      1.244	      7.519	    1.100	    2.047	    2.369	    1.398
 1980	     9	    21	   14.405	     14.322	     20.279	     89.261	      1.826	      8.594	    1.917	    2.335	    2.673	    1.661
 1980	     9	    22	    8.006	      9.285	     17.363	     71.568	      2.067	     17.928	    2.653	    3.655	    4.570	    3.073
 1980	     9	    23	    0.921	      7.231	     18.124	     67.644	      1.662	     17.146	    2.053	    3.709	    4.338	    2.878
 1980	     9	    24	    0.059	      8.037	     18.096	     76.061	      1.512	     16.814	    2.256	    3.616	    4.304	    2.858
 1980	     9	    25	    0.109	      6.713	     16.877	     68.476	      2.350	     22.574	    3.333	    4.318	    5.418	    3.680
 1980	     9	    26	    0.593	      8.591	     16.552	     71.163	      2.751	     17.629	    2.065	    3.535	    4.442	    2.950
 1980	     9	    27	    1.628	      7.732	     16.095	     80.587	      2.720	     10.956	    1.834	    2.681	    2.950	    1.793
 1980	     9	    28	   26.566	     11.086	     14.494	     94.674	      1.850	      6.381	    1.202	    1.582	    2.009	    1.075
 1980	     9	    29	    1.712	     10.127	     20.925	     79.975	      1.165	     20.180	    3.093	    4.395	    5.316	    3.705
 1980	     9	    30	    0.078	     12.088	     24.433	     77.567	      1.436	     21.907	    3.702	    5.139	    6.011	    4.351
 1980	    10	     1	    0.449	     12.337	     21.830	     81.205	      2.376	     17.923	    3.015	    4.223	    4.928	    3.443
 1980	    10	     2	    0.315	     14.973	     24.920	     78.314	      1.986	     16.892	    3.645	    4.332	    4.896	    3.511
 1980	    10	     3	    0.272	     15.610	     26.657	     71.972	      1.217	     20.420	    4.188	    5.008	    5.905	    4.379
 1980	    10	     4	    0.152	     14.852	     28.306	     60.431	      2.022	     24.180	    4.374	    6.179	    6.941	    5.245
 1980	    10	     5	    5.659	     10.474	     19.996	     71.899	      3.043	      8.357	    0.532	    2.794	    2.547	    1.520
 1980	    10	     6	    0.771	      9.158	     15.256	     78.010	      3.324	     15.183	    1.830	    2.960	    3.898	    2.508
 1980	    10	     7	   14.970	      9.566	     14.395	     87.123	      3.174	      6.280	    1.023	    1.713	    1.963	    1.030
 1980	    10	     8	   19.702	     11.404	     16.994	     95.662	      1.843	      7.228	    1.398	    1.963	    2.255	    1.274
 1980	    10	     9	    1.715	     13.891	     23.583	     74.900	      1.471	     19.353	    3.600	    4.540	    5.439	    3.895
 1980	    10	    10	    1.378	     12.445	     18.920	     81.519	      2.171	     13.901	    2.224	    3.145	    3.879	    2.563
 1980	    10	    11	   12.710	     12.127	     15.104	     92.549	      1.987	      7.431	    1.436	    1.729	    2.283	    1.286
 1980	    10	    12	    9.687	     13.169	     16.167	     95.914	      2.224	      7.350	    1.425	    1.760	    2.306	    1.315
 1980	    10	    13	    4.832	     11.264	     16.094	     88.923	      2.190	     11.366	    2.229	    2.465	    3.172	    1.970
 1980	    10	    14	    2.033	     11.449	     18.541	     82.828	      2.158	     16.566	    3.096	    3.549	    4.456	    2.992
 1980	    10	    15	    1.840	     11.740	     19.291	     80.052	      2.297	     16.243	    2.480	    3.603	    4.424	    2.980
 1980	    10	    16	    1.355	     11.174	     21.595	     77.460	      1.992	     23.087	    3.773	    5.028	    6.134	    4.347
 1980	    10	    17	    0.476	     15.247	     25.571	     74.916	      1.361	     20.173	    4.136	    4.888	    5.805	    4.245
 1980	    10	    18	    3.285	     15.720	     27.516	     75.801	      1.219	     18.550	    4.567	    4.771	    5.472	    4.027
 1980	    10	    19	   11.332	     15.861	     27.772	     76.191	      1.784	     19.906	    4.552	    5.218	    5.850	    4.344
 1980	    10	    20	   10.487	     17.543	     28.680	     72.665	      1.306	     21.122	    4.530	    5.366	    6.285	    4.760
 1980	    10	    21	    1.968	     17.240	     28.243	     72.609	      1.543	     15.918	    3.163	    4.393	    4.839	    3.555
 1980	    10	    22	    9.116	     18.065	     27.874	     78.401	      1.790	     13.023	    2.475	    3.818	    4.065	    2.925
 1980	    10	    23	    8.242	     12.853	     19.930	     82.539	      2.742	      8.430	    1.333	    2.512	    2.627	    1.588
 1980	    10	    24	    1.295	     11.109	     16.039	     92.205	      2.032	      8.792	    1.224	    2.113	    2.595	    1.519
 1980	    10	    25	    0.560	     12.459	     24.013	     84.005	      1.715	     16.406	    2.514	    4.229	    4.680	    3.256
 1980	    10	    26	    0.954	     15.742	     28.672	     78.924	      1.048	     21.613	    4.871	    5.443	    6.350	    4.763
 1980	    10	    27	   10.708	     18.083	     29.358	     78.115	      1.648	     17.702	    4.781	    4.869	    5.392	    4.048
 1980	    10	    28	   14.027	     18.297	     27.017	     79.182	      1.503	     14.565	    3.562	    3.913	    4.477	    3.246
 1980	    10	    29	    2.041	     17.176	     26.535	     79.974	      1.044	     14.063	    2.340	    3.715	    4.302	    3.072
 1980	    10	    30	    7.697	     19.329	     25.111	     85.708	      2.136	     10.348	    2.156	    2.901	    3.325	    2.281
 1980	    10	    31	    7.318	     14.255	     20.916	     76.636	      1.984	     16.087	    2.453	    3.666	    4.565	    3.134
 1980	    11	     1	    1.839	     10.489	     15.967	     80.142	      2.542	     13.820	    1.763	    2.840	    3.710	    2.361
 1980	    11	     2	    0.803	     12.270	     20.485	     79.773	      2.038	     16.735	    2.690	    3.832	    4.631	    3.150
 1980	    11	     3	    0.460	     13.019	     22.094	     81.410	      1.904	     17.008	    2.650	    4.060	    4.791	    3.312
 1980	    11	     4	    0.375	     14.754	     22.674	     78.821	      2.264	     20.342	    4.092	    4.608	    5.725	    4.090
 1980	    11	     5	    0.403	     15.024	     25.341	     78.645	      2.038	     22.299	    4.681	    5.361	    6.363	    4.665
 1980	    11	     6	    8.651	     17.503	     26.426	     83.051	      1.842	     17.252	    3.747	    4.454	    5.172	    3.779
 1980	    11	     7	    6.602	     18.683	     27.209	     82.968	      2.057	     14.457	    2.382	    4.004	    4.469	    3.245
 1980	    11	     8	    3.084	     17.010	     24.780	     87.400	      1.570	     13.810	    3.164	    3.598	    4.196	    2.943
 1980	    11	     9	   11.446	     19.073	     26.577	     84.953	      1.374	     16.986	    3.470	    4.265	    5.157	    3.801
 1980	    11	    10	    4.672	     17.384	     23.507	     84.285	      1.252	     11.250	    1.337	    2.925	    3.506	    2.369
 1980	    11	    11	    5.180	     14.197	     18.457	     90.737	      2.308	      8.395	    1.019	    2.134	    2.629	    1.578
 1980	    11	    12	    2.388	     12.933	     16.537	     87.839	      2.615	      9.871	    1.486	    2.183	    2.909	    1.768
 1980	    11	    13	    2.027	     12.561	     19.427	     81.888	      2.375	     18.475	    2.828	    3.921	    5.027	    3.438
 1980	    11	    14	    0.403	     11.364	     22.056	     73.560	      1.929	     25.544	    3.944	    5.507	    6.808	    4.855
 1980	    11	    15	    0.169	     12.146	     22.748	     72.309	      1.777	     27.208	    4.544	    5.861	    7.311	    5.282
 1980	    11	    16	    0.240	     12.522	     25.888	     71.823	      0.947	     25.810	    4.792	    5.951	    7.176	    5.261
 1980	    11	    17	    1.232	     14.540	     20.290	     82.777	      2.830	     14.710	    2.167	    3.342	    4.227	    2.852
 1980	    11	    18	    0.382	     13.013	     20.741	     78.533	      2.332	     21.171	    3.731	    4.525	    5.766	    4.043
 1980	    11	    19	    0.426	     13.933	     21.982	     84.991	      1.032	     14.049	    2.565	    3.404	    4.096	    2.767
 1980	    11	    20	    1.053	     15.953	     27.384	     79.247	      0.916	     20.878	    4.541	    5.134	    6.130	    4.539
 1980	    11	    21	    0.310	     17.601	     25.880	     81.793	      1.987	     19.487	    4.460	    4.794	    5.768	    4.244
 1980	    11	    22	    0.538	     16.962	     25.676	     81.240	      1.614	     19.969	    5.214	    4.852	    5.863	    4.302
 1980	    11	    23	   10.043	     19.642	     26.426	     84.536	      1.220	     14.539	    2.923	    3.735	    4.507	    3.270
 1980	    11	    24	   10.714	     15.809	     22.157	     88.873	      1.998	     11.541	    1.349	    2.996	    3.523	    2.338
 1980	    11	    25	    0.833	     14.426	     22.662	     81.274	      1.614	     18.774	    3.916	    4.348	    5.329	    3.758
 1980	    11	    26	    0.829	     14.546	     24.008	     71.303	      2.034	     27.695	    4.917	    6.083	    7.678	    5.656
 1980	    11	    27	    0.271	     11.647	     23.262	     73.501	      2.108	     28.202	    4.444	    6.149	    7.568	    5.475
 1980	    11	    28	    0.742	     14.228	     21.165	     84.942	      2.618	     15.138	    1.967	    3.589	    4.355	    2.959
 1980	    11	    29	    2.856	     16.674	     21.935	     92.742	      1.925	      9.684	    2.051	    2.578	    3.064	    1.979
 1980	    11	    30	    5.891	     16.903	     23.062	     90.104	      1.815	     10.630	    2.306	    2.860	    3.333	    2.212
 1980	    12	     1	    4.259	     19.195	     24.360	     90.028	      2.013	     12.186	    3.054	    3.137	    3.817	    2.656
 1980	    12	     2	    4.944	     19.345	     23.527	     90.935	      1.863	     12.163	    2.984	    3.005	    3.798	    2.628
 1980	    12	     3	    5.203	     16.922	     25.109	     80.804	      1.729	     22.884	    5.200	    5.311	    6.617	    4.893
 1980	    12	     4	    6.537	     16.905	     23.841	     84.568	      1.461	     19.653	    3.982	    4.546	    5.711	    4.132
 1980	    12	     5	    5.490	     17.915	     26.268	     86.313	      1.398	     19.319	    4.222	    4.741	    5.753	    4.244
 1980	    12	     6	    9.998	     17.220	     25.525	     82.888	      1.820	     20.008	    3.931	    4.847	    5.884	    4.317
 1980	    12	     7	    4.191	     17.332	     25.447	     86.327	      1.467	     18.429	    3.794	    4.508	    5.465	    3.978
 1980	    12	     8	    2.273	     17.989	     25.343	     83.215	      1.814	     18.479	    3.630	    4.497	    5.499	    4.017
 1980	    12	     9	    1.264	     16.776	     26.885	     79.252	      1.353	     24.770	    5.414	    5.897	    7.202	    5.407
 1980	    12	    10	    2.922	     18.111	     28.623	     77.752	      1.093	     24.350	    4.995	    5.961	    7.236	    5.522
